% 1. Title: Ear Biometrics Database
% 
% 2. Sources:
%      (a) Creator: Hugh Pearse
%      (b) Donor: The West Pomeranian University of Technology
%      (c) Date: October 2013
% 
@RELATION ears

@ATTRIBUTE row1  NUMERIC
@ATTRIBUTE row2  NUMERIC
@ATTRIBUTE row3  NUMERIC
@ATTRIBUTE row4  NUMERIC
@ATTRIBUTE row5  NUMERIC
@ATTRIBUTE row6  NUMERIC
@ATTRIBUTE row7  NUMERIC
@ATTRIBUTE row8  NUMERIC
@ATTRIBUTE row9  NUMERIC
@ATTRIBUTE row10  NUMERIC
@ATTRIBUTE file string

@DATA
5,1,2,4,7,20,37,43,42,46,./ear-dataset/032F1W1R0H0O020000100000.JPG
67,24,13,1,4,0,2,3,20,38,./ear-dataset/032F1W1R2H0O021000100000.JPG
98,34,19,3,0,16,19,9,35,40,./ear-dataset/033M1W0L0H0O020000100000.JPG
7,2,22,31,40,59,32,15,28,7,./ear-dataset/033M1W0L1H0O020000100000.JPG
43,27,15,8,14,1,6,12,34,49,./ear-dataset/033M1W0R0H0O010000100000.JPG
28,10,1,3,1,6,16,27,52,79,./ear-dataset/033M1W0R1H0O020000100000.JPG
98,34,19,3,0,16,19,9,35,40,./ear-dataset/033M1W1L0H0O020000100000.JPG
7,2,22,31,40,59,32,15,28,7,./ear-dataset/033M1W1L1H0O020000100000.JPG
43,27,15,8,14,1,6,12,34,49,./ear-dataset/033M1W1R0H0O010000100000.JPG
28,10,1,3,1,6,16,27,52,79,./ear-dataset/033M1W1R1H0O020000100000.JPG
11,2,0,11,25,9,7,6,1,1,./ear-dataset/034M1W0L0H0O020000000000.JPG
9,1,4,10,25,10,10,0,20,19,./ear-dataset/034M1W0L1H0O020000000000.JPG
16,6,3,4,4,7,10,15,19,30,./ear-dataset/034M1W0R0H0O020000010000.JPG
46,43,36,24,1,5,9,13,23,36,./ear-dataset/034M1W0R1H0O010000010000.JPG
11,2,0,11,25,9,7,6,1,1,./ear-dataset/034M1W1L0H0O020000000000.JPG
9,1,4,10,25,10,10,0,20,19,./ear-dataset/034M1W1L1H0O020000000000.JPG
16,6,3,4,4,7,10,15,19,30,./ear-dataset/034M1W1R0H0O020000010000.JPG
46,43,36,24,1,5,9,13,23,36,./ear-dataset/034M1W1R1H0O010000010000.JPG
3,7,19,21,1,7,22,25,26,58,./ear-dataset/035F1W0L0H0I022101000000.JPG
12,9,10,24,17,18,17,14,11,0,./ear-dataset/035F1W0L1H0I022101000000.JPG
52,52,56,36,16,2,7,8,12,18,./ear-dataset/035F1W0R0H0I022101000000.JPG
94,75,61,6,7,3,24,37,130,124,./ear-dataset/035F1W0R1H0I022101000000.JPG
3,7,19,21,1,7,22,25,26,58,./ear-dataset/035F1W1L0H0I022101000000.JPG
12,9,10,24,17,18,17,14,11,0,./ear-dataset/035F1W1L1H0I022101000000.JPG
52,52,56,36,16,2,7,8,12,18,./ear-dataset/035F1W1R0H0I022101000000.JPG
94,75,61,6,7,3,24,37,130,124,./ear-dataset/035F1W1R1H0I022101000000.JPG
47,45,34,7,0,7,17,20,33,94,./ear-dataset/036M1W0L0H0O020000000000.JPG
27,19,21,18,10,11,12,2,32,28,./ear-dataset/036M1W0L1H0O010000000000.JPG
36,16,5,1,1,10,39,44,67,102,./ear-dataset/036M1W0R0H0O010000000000.JPG
53,40,34,24,14,8,2,3,10,21,./ear-dataset/036M1W0R1H0O010000000000.JPG
47,45,34,7,0,7,17,20,33,94,./ear-dataset/036M1W1L0H0O020000000000.JPG
27,19,21,18,10,11,12,2,32,28,./ear-dataset/036M1W1L1H0O010000000000.JPG
36,16,5,1,1,10,39,44,67,102,./ear-dataset/036M1W1R0H0O010000000000.JPG
53,40,34,24,14,8,2,3,10,21,./ear-dataset/036M1W1R1H0O010000000000.JPG
80,9,8,1,4,10,3,4,74,60,./ear-dataset/037F1W0L0H0O120200000000.JPG
63,66,42,42,43,43,49,0,0,0,./ear-dataset/037F1W0L1H0O120200000000.JPG
142,20,18,9,1,1,14,25,31,43,./ear-dataset/037F1W0R0H0O121100000000.JPG
59,35,43,26,14,14,1,11,36,69,./ear-dataset/037F1W0R1H0O121100000000.JPG
80,9,8,1,4,10,3,4,74,60,./ear-dataset/037F1W1L0H0O120200000000.JPG
63,66,42,42,43,43,49,0,0,0,./ear-dataset/037F1W1L1H0O120200000000.JPG
142,20,18,9,1,1,14,25,31,43,./ear-dataset/037F1W1R0H0O121100000000.JPG
59,35,43,26,14,14,1,11,36,69,./ear-dataset/037F1W1R1H0O121100000000.JPG
58,3,13,27,7,4,18,24,41,46,./ear-dataset/038F1W0L0H0I122100000000.JPG
58,3,24,28,26,64,31,7,62,85,./ear-dataset/038F1W0L1H0I122100000000.JPG
36,18,4,1,4,3,16,33,61,45,./ear-dataset/038F1W0R0H0I122000000000.JPG
35,20,14,12,10,7,13,23,24,28,./ear-dataset/038F1W0R1H0I121100000000.JPG
58,3,13,27,7,4,18,24,41,46,./ear-dataset/038F1W1L0H0I122100000000.JPG
58,3,24,28,26,64,31,7,62,85,./ear-dataset/038F1W1L1H0I122100000000.JPG
36,18,4,1,4,3,16,33,61,45,./ear-dataset/038F1W1R0H0I122000000000.JPG
35,20,14,12,10,7,13,23,24,28,./ear-dataset/038F1W1R1H0I121100000000.JPG
20,11,2,8,10,4,1,61,67,86,./ear-dataset/039F1W0L0H0I120100000000.JPG
7,3,6,11,20,17,13,9,18,76,./ear-dataset/039F1W0L1H0I120100000000.JPG
18,13,5,1,2,5,13,21,29,45,./ear-dataset/039F1W0R0H0I120200000000.JPG
0,0,0,0,0,0,29,44,64,100,./ear-dataset/039F1W0R1H0I120200000000.JPG
20,11,2,8,10,4,1,61,67,86,./ear-dataset/039F1W1L0H0I120100000000.JPG
7,3,6,11,20,17,13,9,18,76,./ear-dataset/039F1W1L1H0I120100000000.JPG
18,13,5,1,2,5,13,21,29,45,./ear-dataset/039F1W1R0H0I120200000000.JPG
0,0,0,0,0,0,29,44,64,100,./ear-dataset/039F1W1R1H0I120200000000.JPG
40,40,33,13,17,27,34,37,48,115,./ear-dataset/040M1W0L0H0O020000010000.JPG
25,22,15,2,13,36,58,62,56,66,./ear-dataset/040M1W0L1H0O020000000000.JPG
34,14,4,1,4,6,16,49,76,91,./ear-dataset/040M1W0R0H0O020000010000.JPG
30,14,6,1,0,1,9,55,70,70,./ear-dataset/040M1W0R1H0O020000010000.JPG
40,40,33,13,17,27,34,37,48,115,./ear-dataset/040M1W1L0H0O020000010000.JPG
25,22,15,2,13,36,58,62,56,66,./ear-dataset/040M1W1L1H0O020000000000.JPG
34,14,4,1,4,6,16,49,76,91,./ear-dataset/040M1W1R0H0O020000010000.JPG
30,14,6,1,0,1,9,55,70,70,./ear-dataset/040M1W1R1H0O020000010000.JPG
10,4,3,1,13,13,13,14,0,9,./ear-dataset/041F1W0L1H0O022000000000.JPG
38,31,9,0,16,30,19,12,19,7,./ear-dataset/041F1W0L2H0O022000000000.JPG
109,2,14,1,11,7,10,37,70,80,./ear-dataset/041F1W0R0H0O022000000000.JPG
43,40,42,40,14,28,27,8,40,89,./ear-dataset/041F1W0R1H0O021000000000.JPG
10,4,3,1,13,13,13,14,0,9,./ear-dataset/041F1W1L1H0O022000000000.JPG
38,31,9,0,16,30,19,12,19,7,./ear-dataset/041F1W1L2H0O022000000000.JPG
109,2,14,1,11,7,10,37,70,80,./ear-dataset/041F1W1R0H0O022000000000.JPG
43,40,42,40,14,28,27,8,40,89,./ear-dataset/041F1W1R1H0O021000000000.JPG
31,4,1,50,79,67,58,42,24,55,./ear-dataset/042F1W0L0H0O021100000000.JPG
20,34,52,31,16,10,29,53,83,108,./ear-dataset/042F1W0L1H0O021100000000.JPG
60,40,22,6,6,3,15,26,33,41,./ear-dataset/042F1W0R0H0O021100000000.JPG
88,70,57,47,36,27,13,4,5,10,./ear-dataset/042F1W0R1H0O021100000000.JPG
31,4,1,50,79,67,58,42,24,55,./ear-dataset/042F1W1L0H0O021100000000.JPG
20,34,52,31,16,10,29,53,83,108,./ear-dataset/042F1W1L1H0O021100000000.JPG
60,40,22,6,6,3,15,26,33,41,./ear-dataset/042F1W1R0H0O021100000000.JPG
88,70,57,47,36,27,13,4,5,10,./ear-dataset/042F1W1R1H0O021100000000.JPG
0,0,0,56,44,32,88,123,159,187,./ear-dataset/043F1W0L0H0O022001000000.JPG
6,25,6,16,14,9,23,31,52,52,./ear-dataset/043F1W0L1H0O022001000000.JPG
40,18,6,0,1,7,14,23,37,49,./ear-dataset/043F1W0R0H0O020001000000.JPG
0,0,0,0,0,33,51,76,103,137,./ear-dataset/043F1W0R1H0O020001000000.JPG
0,0,0,56,44,32,88,123,159,187,./ear-dataset/043F1W1L0H0O022001000000.JPG
6,25,6,16,14,9,23,31,52,52,./ear-dataset/043F1W1L1H0O022001000000.JPG
40,18,6,0,1,7,14,23,37,49,./ear-dataset/043F1W1R0H0O020001000000.JPG
0,0,0,0,0,33,51,76,103,137,./ear-dataset/043F1W1R1H0O020001000000.JPG
37,13,7,1,4,6,17,30,43,64,./ear-dataset/044M1W0L0H0O020010000000.JPG
0,16,8,10,16,38,31,18,0,85,./ear-dataset/044M1W0L1H0O020010000000.JPG
49,23,13,7,2,1,6,4,61,76,./ear-dataset/044M1W0R0H0O020010000000.JPG
24,13,7,1,1,4,1,1,4,15,./ear-dataset/044M1W0R1H0O020010000000.JPG
37,13,7,1,4,6,17,30,43,64,./ear-dataset/044M1W1L0H0O020010000000.JPG
0,16,8,10,16,38,31,18,0,85,./ear-dataset/044M1W1L1H0O020010000000.JPG
49,23,13,7,2,1,6,4,61,76,./ear-dataset/044M1W1R0H0O020010000000.JPG
24,13,7,1,1,4,1,1,4,15,./ear-dataset/044M1W1R1H0O020010000000.JPG
7,0,4,11,27,0,6,5,7,52,./ear-dataset/045M1W0L0H0O020001010000.JPG
117,97,80,0,0,0,0,0,0,0,./ear-dataset/045M1W0L1H0O020001010000.JPG
29,10,2,4,11,22,32,49,73,100,./ear-dataset/045M1W0R0H0O020000010000.JPG
28,11,1,2,13,26,40,58,79,106,./ear-dataset/045M1W0R1H0O020001010000.JPG
7,0,4,11,27,0,6,5,7,52,./ear-dataset/045M1W1L0H0O020001010000.JPG
117,97,80,0,0,0,0,0,0,0,./ear-dataset/045M1W1L1H0O020001010000.JPG
29,10,2,4,11,22,32,49,73,100,./ear-dataset/045M1W1R0H0O020000010000.JPG
28,11,1,2,13,26,40,58,79,106,./ear-dataset/045M1W1R1H0O020001010000.JPG
32,26,15,4,11,4,0,22,28,39,./ear-dataset/046F1W0L0H0O021100000000.JPG
7,10,5,0,1,4,5,1,11,19,./ear-dataset/046F1W0L1H0O021100000000.JPG
22,10,22,10,1,5,2,25,37,57,./ear-dataset/046F1W0R0H0O020200000000.JPG
68,19,9,4,0,10,21,40,36,63,./ear-dataset/046F1W0R1H0O021200000000.JPG
32,26,15,4,11,4,0,22,28,39,./ear-dataset/046F1W1L0H0O021100000000.JPG
7,10,5,0,1,4,5,1,11,19,./ear-dataset/046F1W1L1H0O021100000000.JPG
22,10,22,10,1,5,2,25,37,57,./ear-dataset/046F1W1R0H0O020200000000.JPG
68,19,9,4,0,10,21,40,36,63,./ear-dataset/046F1W1R1H0O021200000000.JPG
34,35,10,8,1,46,58,49,60,84,./ear-dataset/047M1W0L0H0O020001000000.JPG
6,51,43,40,30,22,31,19,22,19,./ear-dataset/047M1W0L1H0O020001000000.JPG
37,22,13,9,6,0,6,1,40,40,./ear-dataset/047M1W0R0H0O020001000000.JPG
79,43,21,10,3,1,1,5,13,46,./ear-dataset/047M1W0R1H0O020001000000.JPG
34,35,10,8,1,46,58,49,60,84,./ear-dataset/047M1W1L0H0O020001000000.JPG
6,51,43,40,30,22,31,19,22,19,./ear-dataset/047M1W1L1H0O020001000000.JPG
37,22,13,9,6,0,6,1,40,40,./ear-dataset/047M1W1R0H0O020001000000.JPG
79,43,21,10,3,1,1,5,13,46,./ear-dataset/047M1W1R1H0O020001000000.JPG
69,87,61,46,43,35,19,11,9,57,./ear-dataset/048F1W0L0H0O022001000000.JPG
67,28,14,16,68,64,32,11,21,0,./ear-dataset/048F1W0L1H0O021001000000.JPG
96,12,6,2,4,0,24,19,31,85,./ear-dataset/048F1W0R0H0O021001010000.JPG
136,8,7,1,7,15,17,32,41,55,./ear-dataset/048F1W0R1H0O021001010000.JPG
69,87,61,46,43,35,19,11,9,57,./ear-dataset/048F1W1L0H0O022001000000.JPG
67,28,14,16,68,64,32,11,21,0,./ear-dataset/048F1W1L1H0O021001000000.JPG
96,12,6,2,4,0,24,19,31,85,./ear-dataset/048F1W1R0H0O021001010000.JPG
136,8,7,1,7,15,17,32,41,55,./ear-dataset/048F1W1R1H0O021001010000.JPG
7,20,21,34,36,27,21,1,38,47,./ear-dataset/049M1W0L0H0O020000200000.JPG
86,48,15,3,8,4,19,23,23,55,./ear-dataset/049M1W0L1H0O020000200000.JPG
31,20,10,5,0,4,13,27,34,70,./ear-dataset/049M1W0R0H0O020000200000.JPG
16,4,0,2,5,12,20,30,44,73,./ear-dataset/049M1W0R1H0O021000200000.JPG
7,20,21,34,36,27,21,1,38,47,./ear-dataset/049M1W1L0H0O020000200000.JPG
86,48,15,3,8,4,19,23,23,55,./ear-dataset/049M1W1L1H0O020000200000.JPG
31,20,10,5,0,4,13,27,34,70,./ear-dataset/049M1W1R0H0O020000200000.JPG
16,4,0,2,5,12,20,30,44,73,./ear-dataset/049M1W1R1H0O021000200000.JPG
61,1,43,28,34,35,17,20,4,1,./ear-dataset/050M1W0L0H0O020010000000.JPG
6,17,15,7,7,4,22,14,22,7,./ear-dataset/050M1W0L1H0O020010000000.JPG
58,30,33,29,8,4,11,23,48,68,./ear-dataset/050M1W0R0H1O020010000000.JPG
17,7,2,0,5,11,17,28,37,52,./ear-dataset/050M1W0R1H1O020010000000.JPG
22,9,4,0,0,4,12,25,34,46,./ear-dataset/050M1W0R2H1O020010000000.JPG
61,1,43,28,34,35,17,20,4,1,./ear-dataset/050M1W1L0H0O020010000000.JPG
6,17,15,7,7,4,22,14,22,7,./ear-dataset/050M1W1L1H0O020010000000.JPG
58,30,33,29,8,4,11,23,48,68,./ear-dataset/050M1W1R0H1O020010000000.JPG
17,7,2,0,5,11,17,28,37,52,./ear-dataset/050M1W1R1H1O020010000000.JPG
22,9,4,0,0,4,12,25,34,46,./ear-dataset/050M1W1R2H1O020010000000.JPG
7,4,4,34,10,18,7,25,46,105,./ear-dataset/051F1W0L0H0O020221000000.JPG
61,70,78,55,36,42,0,1,29,40,./ear-dataset/051F1W0L1H0O020221000000.JPG
42,33,34,14,0,37,37,39,77,94,./ear-dataset/051F1W0R0H0O020121000000.JPG
118,39,33,28,19,12,4,1,10,25,./ear-dataset/051F1W0R1H0O020111000000.JPG
7,4,4,34,10,18,7,25,46,105,./ear-dataset/051F1W1L0H0O020221000000.JPG
61,70,78,55,36,42,0,1,29,40,./ear-dataset/051F1W1L1H0O020221000000.JPG
42,33,34,14,0,37,37,39,77,94,./ear-dataset/051F1W1R0H0O020121000000.JPG
118,39,33,28,19,12,4,1,10,25,./ear-dataset/051F1W1R1H0O020111000000.JPG
19,1,4,19,18,25,1,9,71,62,./ear-dataset/052M1W0L0H0O020000000000.JPG
2,5,15,7,10,3,1,1,2,1,./ear-dataset/052M1W0L1H0O020000000000.JPG
74,43,21,14,6,10,10,16,21,85,./ear-dataset/052M1W0R0H0O020000000000.JPG
7,6,5,7,14,19,14,24,32,100,./ear-dataset/052M1W0R1H0O020000000000.JPG
19,1,4,19,18,25,1,9,71,62,./ear-dataset/052M1W1L0H0O020000000000.JPG
2,5,15,7,10,3,1,1,2,1,./ear-dataset/052M1W1L1H0O020000000000.JPG
74,43,21,14,6,10,10,16,21,85,./ear-dataset/052M1W1R0H0O020000000000.JPG
7,6,5,7,14,19,14,24,32,100,./ear-dataset/052M1W1R1H0O020000000000.JPG
49,34,1,9,19,28,19,1,13,86,./ear-dataset/053F0W0L0H0O021000000000.JPG
52,16,31,24,24,24,30,23,6,123,./ear-dataset/053F0W0L1H0O020000000000.JPG
42,22,6,10,11,14,6,4,2,13,./ear-dataset/053F0W0R0H0O021000000000.JPG
48,42,10,10,4,0,4,8,10,130,./ear-dataset/053F0W0R1H0O022000000000.JPG
49,34,1,9,19,28,19,1,13,86,./ear-dataset/053F0W1L0H0O021000000000.JPG
52,16,31,24,24,24,30,23,6,123,./ear-dataset/053F0W1L1H0O020000000000.JPG
42,22,6,10,11,14,6,4,2,13,./ear-dataset/053F0W1R0H0O021000000000.JPG
48,42,10,10,4,0,4,8,10,130,./ear-dataset/053F0W1R1H0O022000000000.JPG
1,2,1,1,1,5,14,10,10,7,./ear-dataset/054F1W0L0H0O021001000000.JPG
112,116,52,1,4,2,1,6,21,72,./ear-dataset/054F1W0L1H0O022001000000.JPG
43,13,6,3,18,21,5,3,14,29,./ear-dataset/054F1W0R0H0O021001000000.JPG
37,18,7,3,1,6,12,24,41,81,./ear-dataset/054F1W0R1H0O021001000000.JPG
1,2,1,1,1,5,14,10,10,7,./ear-dataset/054F1W1L0H0O021001000000.JPG
112,116,52,1,4,2,1,6,21,72,./ear-dataset/054F1W1L1H0O022001000000.JPG
43,13,6,3,18,21,5,3,14,29,./ear-dataset/054F1W1R0H0O021001000000.JPG
37,18,7,3,1,6,12,24,41,81,./ear-dataset/054F1W1R1H0O021001000000.JPG
90,66,31,4,1,13,18,36,34,21,./ear-dataset/055M2W0L0H0O020000000000.JPG
103,67,7,9,0,8,22,25,22,9,./ear-dataset/055M2W0L1H0O020000000000.JPG
42,18,52,44,57,4,4,10,15,49,./ear-dataset/055M2W0R0H0O021000000000.JPG
67,35,25,17,0,14,22,49,44,52,./ear-dataset/055M2W0R1H0O021000000000.JPG
90,66,31,4,1,13,18,36,34,21,./ear-dataset/055M2W1L0H0O020000000000.JPG
103,67,7,9,0,8,22,25,22,9,./ear-dataset/055M2W1L1H0O020000000000.JPG
42,18,52,44,57,4,4,10,15,49,./ear-dataset/055M2W1R0H0O021000000000.JPG
67,35,25,17,0,14,22,49,44,52,./ear-dataset/055M2W1R1H0O021000000000.JPG
35,4,25,7,15,43,34,16,10,62,./ear-dataset/056M2W0L0H0O020000010000.JPG
32,11,2,1,28,7,13,0,12,12,./ear-dataset/056M2W0L1H0O020000010000.JPG
99,70,53,33,16,10,18,1,9,52,./ear-dataset/056M2W0R0H0O020000000000.JPG
14,16,23,11,4,0,64,57,60,65,./ear-dataset/056M2W0R1H0O020000000000.JPG
35,4,25,7,15,43,34,16,10,62,./ear-dataset/056M2W1L0H0O020000010000.JPG
32,11,2,1,28,7,13,0,12,12,./ear-dataset/056M2W1L1H0O020000010000.JPG
99,70,53,33,16,10,18,1,9,52,./ear-dataset/056M2W1R0H0O020000000000.JPG
14,16,23,11,4,0,64,57,60,65,./ear-dataset/056M2W1R1H0O020000000000.JPG
70,18,21,11,30,31,28,35,27,15,./ear-dataset/057F1W0L0H0O020000000000.JPG
83,52,55,55,23,16,0,30,32,13,./ear-dataset/057F1W0L0H0O022000000000.JPG
1,14,12,9,25,17,43,48,93,70,./ear-dataset/057F1W0L1H0O021000000000.JPG
62,43,16,5,16,13,10,7,4,6,./ear-dataset/057F1W0R0H0O021000000000.JPG
30,11,16,12,2,4,20,25,43,67,./ear-dataset/057F1W0R1H0O021000000000.JPG
70,18,21,11,30,31,28,35,27,15,./ear-dataset/057F1W1L0H0O020000000000.JPG
83,52,55,55,23,16,0,30,32,13,./ear-dataset/057F1W1L0H0O022000000000.JPG
1,14,12,9,25,17,43,48,93,70,./ear-dataset/057F1W1L1H0O021000000000.JPG
62,43,16,5,16,13,10,7,4,6,./ear-dataset/057F1W1R0H0O021000000000.JPG
30,11,16,12,2,4,20,25,43,67,./ear-dataset/057F1W1R1H0O021000000000.JPG
18,22,22,29,1,15,8,18,14,1,./ear-dataset/058M2W0L0H0O020011000000.JPG
71,4,10,46,64,52,24,25,7,37,./ear-dataset/058M2W0L1H0O020011000000.JPG
53,17,7,3,0,0,4,6,0,22,./ear-dataset/058M2W0R0H0O020011000000.JPG
15,1,0,3,14,31,37,43,58,122,./ear-dataset/058M2W0R1H0O020011000000.JPG
18,22,22,29,1,15,8,18,14,1,./ear-dataset/058M2W1L0H0O020011000000.JPG
71,4,10,46,64,52,24,25,7,37,./ear-dataset/058M2W1L1H0O020011000000.JPG
53,17,7,3,0,0,4,6,0,22,./ear-dataset/058M2W1R0H0O020011000000.JPG
15,1,0,3,14,31,37,43,58,122,./ear-dataset/058M2W1R1H0O020011000000.JPG
31,19,13,24,33,38,1,6,11,0,./ear-dataset/059M1W0L0H1O020010000000.JPG
64,39,1,0,19,32,31,32,25,7,./ear-dataset/059M1W0L1H1O020010000000.JPG
10,1,0,12,19,39,37,36,84,84,./ear-dataset/059M1W0R0H0O021010000000.JPG
14,10,4,0,2,5,13,58,63,75,./ear-dataset/059M1W0R1H0O021010000000.JPG
31,19,13,24,33,38,1,6,11,0,./ear-dataset/059M1W1L0H1O020010000000.JPG
64,39,1,0,19,32,31,32,25,7,./ear-dataset/059M1W1L1H1O020010000000.JPG
10,1,0,12,19,39,37,36,84,84,./ear-dataset/059M1W1R0H0O021010000000.JPG
14,10,4,0,2,5,13,58,63,75,./ear-dataset/059M1W1R1H0O021010000000.JPG
28,2,7,19,22,24,16,0,19,22,./ear-dataset/060M2W0L0H0O020020000000.JPG
35,14,13,40,27,29,39,8,2,2,./ear-dataset/060M2W0L1H0O020020000000.JPG
24,7,1,4,13,5,55,52,75,113,./ear-dataset/060M2W0R0H1O020020000000.JPG
11,0,4,12,22,34,13,4,2,9,./ear-dataset/060M2W0R1H0O020020000000.JPG
40,19,7,1,1,1,1,1,1,29,./ear-dataset/060M2W0R2H1O020020000000.JPG
28,2,7,19,22,24,16,0,19,22,./ear-dataset/060M2W1L0H0O020020000000.JPG
35,14,13,40,27,29,39,8,2,2,./ear-dataset/060M2W1L1H0O020020000000.JPG
24,7,1,4,13,5,55,52,75,113,./ear-dataset/060M2W1R0H1O020020000000.JPG
11,0,4,12,22,34,13,4,2,9,./ear-dataset/060M2W1R1H0O020020000000.JPG
40,19,7,1,1,1,1,1,1,29,./ear-dataset/060M2W1R2H1O020020000000.JPG
17,31,28,13,14,39,38,21,31,47,./ear-dataset/061M2W0L0H0O020121000000.JPG
13,6,1,4,10,11,13,19,27,88,./ear-dataset/061M2W0L1H0O020121000300.JPG
34,15,4,0,7,24,39,62,91,139,./ear-dataset/061M2W0R0H0O020021000000.JPG
24,10,4,1,0,1,6,14,30,58,./ear-dataset/061M2W0R1H0O020021000000.JPG
17,31,28,13,14,39,38,21,31,47,./ear-dataset/061M2W1L0H0O020121000000.JPG
13,6,1,4,10,11,13,19,27,88,./ear-dataset/061M2W1L1H0O020121000300.JPG
34,15,4,0,7,24,39,62,91,139,./ear-dataset/061M2W1R0H0O020021000000.JPG
24,10,4,1,0,1,6,14,30,58,./ear-dataset/061M2W1R1H0O020021000000.JPG
22,7,4,9,7,16,10,5,7,9,./ear-dataset/062M2W0L0H0O020000000000.JPG
4,16,1,2,4,9,12,17,8,1,./ear-dataset/062M2W0L1H0O020000000000.JPG
4,10,21,16,13,9,13,26,70,80,./ear-dataset/062M2W0R0H0O020000000000.JPG
46,11,6,10,8,18,34,35,49,104,./ear-dataset/062M2W0R1H1O020000000000.JPG
22,7,4,9,7,16,10,5,7,9,./ear-dataset/062M2W1L0H0O020000000000.JPG
4,16,1,2,4,9,12,17,8,1,./ear-dataset/062M2W1L1H0O020000000000.JPG
4,10,21,16,13,9,13,26,70,80,./ear-dataset/062M2W1R0H0O020000000000.JPG
46,11,6,10,8,18,34,35,49,104,./ear-dataset/062M2W1R1H1O020000000000.JPG
104,65,3,10,20,30,29,21,18,10,./ear-dataset/063F2W0L0H1O021011000000.JPG
88,1,38,46,10,30,4,15,27,31,./ear-dataset/063F2W0L1H1O021011000000.JPG
22,10,1,3,13,26,43,60,88,133,./ear-dataset/063F2W0R0H1O021011000000.JPG
61,21,8,0,0,8,19,31,42,52,./ear-dataset/063F2W0R1H1O021011000000.JPG
104,65,3,10,20,30,29,21,18,10,./ear-dataset/063F2W1L0H1O021011000000.JPG
88,1,38,46,10,30,4,15,27,31,./ear-dataset/063F2W1L1H1O021011000000.JPG
22,10,1,3,13,26,43,60,88,133,./ear-dataset/063F2W1R0H1O021011000000.JPG
61,21,8,0,0,8,19,31,42,52,./ear-dataset/063F2W1R1H1O021011000000.JPG
27,15,18,16,16,22,3,3,6,10,./ear-dataset/064M1W0L0H0O010000000000.JPG
68,61,44,12,19,0,6,10,14,1,./ear-dataset/064M1W0L1H0O020000000000.JPG
20,24,32,34,31,19,7,2,25,87,./ear-dataset/064M1W0L2H0O010000000000.JPG
41,41,37,34,7,1,8,21,40,65,./ear-dataset/064M1W0R0H0O010000000300.JPG
4,6,1,4,6,6,13,28,29,52,./ear-dataset/064M1W0R1H0O010000000000.JPG
27,15,18,16,16,22,3,3,6,10,./ear-dataset/064M1W1L0H0O010000000000.JPG
68,61,44,12,19,0,6,10,14,1,./ear-dataset/064M1W1L1H0O020000000000.JPG
20,24,32,34,31,19,7,2,25,87,./ear-dataset/064M1W1L2H0O010000000000.JPG
41,41,37,34,7,1,8,21,40,65,./ear-dataset/064M1W1R0H0O010000000300.JPG
4,6,1,4,6,6,13,28,29,52,./ear-dataset/064M1W1R1H0O010000000000.JPG
1,10,4,17,37,18,13,34,21,30,./ear-dataset/065M1W0L0H0O010000000000.JPG
39,9,6,8,2,10,17,27,7,9,./ear-dataset/065M1W0L1H0O010000000000.JPG
7,0,1,5,4,1,16,34,54,76,./ear-dataset/065M1W0R0H0O010000010000.JPG
19,11,10,5,4,6,0,32,34,29,./ear-dataset/065M1W0R1H0O010000010000.JPG
1,10,4,17,37,18,13,34,21,30,./ear-dataset/065M1W1L0H0O010000000000.JPG
39,9,6,8,2,10,17,27,7,9,./ear-dataset/065M1W1L1H0O010000000000.JPG
7,0,1,5,4,1,16,34,54,76,./ear-dataset/065M1W1R0H0O010000010000.JPG
19,11,10,5,4,6,0,32,34,29,./ear-dataset/065M1W1R1H0O010000010000.JPG
56,28,17,18,13,2,13,16,12,0,./ear-dataset/066M1W0L0H0O020010000000.JPG
44,10,6,2,2,11,13,16,4,1,./ear-dataset/066M1W0L1H0O020010000000.JPG
33,20,7,0,0,1,1,3,3,26,./ear-dataset/066M1W0R0H0O020010000000.JPG
27,13,11,6,4,1,4,20,28,35,./ear-dataset/066M1W0R0H1O020010000000.JPG
56,28,17,18,13,2,13,16,12,0,./ear-dataset/066M1W1L0H0O020010000000.JPG
44,10,6,2,2,11,13,16,4,1,./ear-dataset/066M1W1L1H0O020010000000.JPG
33,20,7,0,0,1,1,3,3,26,./ear-dataset/066M1W1R0H0O020010000000.JPG
27,13,11,6,4,1,4,20,28,35,./ear-dataset/066M1W1R0H1O020010000000.JPG
17,7,6,9,40,42,1,5,11,52,./ear-dataset/067M1W0L0H0O020010000000.JPG
19,6,3,6,7,3,6,3,25,71,./ear-dataset/067M1W0L1H0O020010000000.JPG
91,43,22,11,1,13,24,40,70,185,./ear-dataset/067M1W0R0H0O020010000000.JPG
55,38,6,13,26,10,1,21,76,93,./ear-dataset/067M1W0R1H0O020010000000.JPG
17,7,6,9,40,42,1,5,11,52,./ear-dataset/067M1W1L0H0O020010000000.JPG
19,6,3,6,7,3,6,3,25,71,./ear-dataset/067M1W1L1H0O020010000000.JPG
91,43,22,11,1,13,24,40,70,185,./ear-dataset/067M1W1R0H0O020010000000.JPG
55,38,6,13,26,10,1,21,76,93,./ear-dataset/067M1W1R1H0O020010000000.JPG
18,6,6,7,19,55,67,58,46,128,./ear-dataset/068M1W0L0H0O010010000000.JPG
